data,hora_inicio,hora_termino,numero_os,numero_op,qtde_op,cod_parada,parada,cod_operador,cod_produto_maquina,servico_maquina,total_minutos
18/03/2023,11:30:00,12:00:00,109659,20064,10,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,183,6060,TESTE,30
18/03/2023,11:21:00,11:45:00,0,0,0,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,200,25,APONTAMENTO NO GESTOR DE SERVIÇO AVULSO,24
18/03/2023,11:10:00,12:00:00,109808,19227,28,3,TROCA DE O.S.,57,5753,MECÂNICA,50
18/03/2023,11:00:00,11:20:00,109482,19193,50,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,161,5461,PRE-TESTE,20
18/03/2023,10:40:00,11:00:00,109482,19193,50,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,161,5461,PRE-TESTE,20
18/03/2023,10:30:00,10:40:00,109482,19193,50,3,TROCA DE O.S.,161,5461,PRE-TESTE,10
18/03/2023,09:48:00,12:00:00,109535,20067,10,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,122,7377,PRE-PRODUCAO,132
18/03/2023,09:48:00,11:30:00,109469,20078,20,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,183,6067,PRE-TESTE,102
18/03/2023,08:57:00,09:00:00,109464,19746,10,19,REGISTRO DO APONTAMENTO NO SISTEMA,198,6276,MECÂNICA,3
18/03/2023,08:31:00,08:40:00,109462,19371,150,19,REGISTRO DO APONTAMENTO NO SISTEMA,200,6497,FINALIZAÇÃO DE PRODUTOEMBALAGEM,9
18/03/2023,08:22:00,09:30:00,109469,20078,20,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,183,6067,PRE-TESTE,68
18/03/2023,08:00:00,09:30:00,109612,20211,60,3,TROCA DE O.S.,126,6975,PRODUÇÃO,90
18/03/2023,08:00:00,09:30:00,109535,20067,10,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,122,7377,PRE-PRODUCAO,90
18/03/2023,08:00:00,08:30:00,109625,19918,11,21,CONFERÊNCIA DE MATÉRIA PRIMA NA O.P.,204,7272,PRODUÇÃO,30
18/03/2023,07:22:00,08:22:00,109469,20078,20,3,TROCA DE O.S.,183,6067,PRE-TESTE,60
20/03/2023,18:38:00,19:00:00,109682,19741,5,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,183,5730,PRE-TESTE,22
20/03/2023,18:00:00,19:00:00,109681,19635,60,3,TROCA DE O.S.,155,6258,TESTE,60
20/03/2023,17:55:00,18:00:00,109770,19494,20,21,CONFERÊNCIA DE MATÉRIA PRIMA NA O.P.,204,4105,PRODUÇÃO,5
20/03/2023,17:50:00,18:38:00,109682,19741,5,3,TROCA DE O.S.,183,5730,PRE-TESTE,48
20/03/2023,17:50:00,18:00:00,109676,20067,10,19,REGISTRO DO APONTAMENTO NO SISTEMA,161,7377,PRE-TESTE,10
20/03/2023,17:45:00,19:00:00,109950,19381,300,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,120,6496,TESTE,75
20/03/2023,17:45:00,18:00:00,109681,19635,60,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,155,6258,TESTE,15
20/03/2023,17:40:00,18:00:00,109843,19117,10,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,106,6792,TESTE,20
20/03/2023,17:40:00,17:45:00,109673,20083,10,19,REGISTRO DO APONTAMENTO NO SISTEMA,155,6036,PRE-TESTE,5
20/03/2023,17:30:00,17:50:00,109894,20211,60,3,TROCA DE O.S.,215,6975,PRODUÇÃO,20
20/03/2023,17:30:00,17:40:00,17387,4852,7,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,172,3347,TESTE,10
20/03/2023,17:20:00,17:45:00,109676,20067,10,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,161,7377,PRE-TESTE,25
20/03/2023,17:18:00,17:30:00,109666,19593,89,19,REGISTRO DO APONTAMENTO NO SISTEMA,172,6735,TESTE,12
20/03/2023,17:10:00,17:51:00,109685,20289,3,3,TROCA DE O.S.,198,5707,MECÂNICA,41
20/03/2023,17:05:00,17:40:00,109944,19494,20,3,TROCA DE O.S.,210,4105,PRODUÇÃO,35
20/03/2023,17:00:00,17:50:00,109706,19800,60,3,TROCA DE O.S.,93,5461,FINALIZAÇÃO DE PRODUTO,50
20/03/2023,17:00:00,17:08:00,109684,19403,15,21,CONFERÊNCIA DE MATÉRIA PRIMA NA O.P.,128,4545,PRODUÇÃO,8
20/03/2023,16:48:00,17:00:00,0,0,0,19,REGISTRO DO APONTAMENTO NO SISTEMA,128,25,APONTAMENTO NO GESTOR DE SERVIÇO AVULSO,12
20/03/2023,16:30:00,17:20:00,109676,20067,10,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,161,7377,PRE-TESTE,50
20/03/2023,16:27:00,16:30:00,17382,4837,15,19,REGISTRO DO APONTAMENTO NO SISTEMA,198,6814,MECÂNICA,3
20/03/2023,16:24:00,17:20:00,109778,19654,5,3,TROCA DE O.S.,151,7376,MECÂNICA,56
20/03/2023,16:15:00,16:30:00,7997,2051,4,17,AGUARDANDO PROCESSO DE INSPEÇÃO DA QUALIDADE,128,4477,PRODUÇÃO,15
20/03/2023,16:10:00,17:11:00,109763,20103,40,3,TROCA DE O.S.,76,5885,SEPARACAO,61
20/03/2023,16:09:00,16:28:00,0,0,0,3,TROCA DE O.S.,220,5,MONITORAMENTO DE PROCESSO INTERNO,19
20/03/2023,16:03:00,17:45:00,109950,19381,300,3,TROCA DE O.S.,120,6496,TESTE,102
20/03/2023,16:03:00,17:00:00,109808,19227,28,3,TROCA DE O.S.,57,5753,MECÂNICA,57
20/03/2023,16:03:00,17:30:00,17397,4837,15,3,TROCA DE O.S.,126,6814,PRE-PRODUCAO,87
20/03/2023,16:03:00,16:25:00,109701,18931,19,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,159,6243,TESTE,22
20/03/2023,16:03:00,17:50:00,17388,4837,15,3,TROCA DE O.S.,121,6814,PRE-PRODUCAO,107
20/03/2023,16:03:00,16:05:00,109659,20064,10,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,183,6060,TESTE,2
20/03/2023,16:03:00,16:50:00,109654,19746,10,5,FALTA DE MATÉRIA PRIMA,60,6276,PRE-PRODUCAO,47
20/03/2023,16:03:00,16:13:00,109674,20098,1,21,CONFERÊNCIA DE MATÉRIA PRIMA NA O.P.,204,4071,PRODUÇÃO,10
20/03/2023,16:03:00,17:40:00,109672,20067,10,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,106,7377,PRE-TESTE,97
20/03/2023,16:03:00,16:30:00,109676,20067,10,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,161,7377,PRE-TESTE,27
20/03/2023,16:00:00,17:30:00,109894,20211,60,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,215,6975,PRODUÇÃO,90
20/03/2023,16:00:00,16:08:00,109748,19058,25,3,TROCA DE O.S.,220,5775,SEPARACAO,8
20/03/2023,16:00:00,16:15:00,7997,2051,4,6,PROCESSO ANTERIOR NÃO CONCLUÍDO,128,4477,PRODUÇÃO,15
20/03/2023,16:00:00,16:54:00,109911,19746,10,5,FALTA DE MATÉRIA PRIMA,212,6276,PRE-PRODUCAO,54
20/03/2023,16:00:00,16:01:00,109910,20187,150,6,PROCESSO ANTERIOR NÃO CONCLUÍDO,209,5960,PRODUÇÃO,1
20/03/2023,16:00:00,17:06:00,109666,19593,89,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,172,6735,TESTE,66
20/03/2023,15:40:00,15:45:00,109795,20149,20,6,PROCESSO ANTERIOR NÃO CONCLUÍDO,52,6032,PRODUÇÃO,5
20/03/2023,15:40:00,15:45:00,109636,19918,11,19,REGISTRO DO APONTAMENTO NO SISTEMA,204,7272,PRODUÇÃO,5
20/03/2023,15:38:00,15:41:00,109765,20172,20,21,CONFERÊNCIA DE MATÉRIA PRIMA NA O.P.,179,6030,PRODUÇÃO,3
20/03/2023,15:38:00,15:45:00,109631,20079,10,19,REGISTRO DO APONTAMENTO NO SISTEMA,133,6066,PRODUÇÃO,7
20/03/2023,15:30:00,15:36:00,0,0,0,6,PROCESSO ANTERIOR NÃO CONCLUÍDO,215,17,INSPEÇÃO DE PROCESSO / CONTROLE DE QUALIDADE,6
20/03/2023,15:30:00,15:45:00,109666,19593,89,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,172,6735,TESTE,15
20/03/2023,15:25:00,15:30:00,7997,2051,4,21,CONFERÊNCIA DE MATÉRIA PRIMA NA O.P.,128,4477,PRODUÇÃO,5
20/03/2023,15:20:00,15:24:00,109620,19597,25,19,REGISTRO DO APONTAMENTO NO SISTEMA,179,5773,PRODUÇÃO,4
20/03/2023,15:15:00,15:20:00,109620,19597,25,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,179,5773,PRODUÇÃO,5
20/03/2023,15:15:00,15:29:00,109636,19918,11,19,REGISTRO DO APONTAMENTO NO SISTEMA,204,7272,PRODUÇÃO,14
20/03/2023,15:10:00,15:30:00,109894,20211,60,6,PROCESSO ANTERIOR NÃO CONCLUÍDO,215,6975,PRODUÇÃO,20
20/03/2023,15:08:00,15:15:00,109729,20172,20,19,REGISTRO DO APONTAMENTO NO SISTEMA,171,6030,PRODUÇÃO,7
20/03/2023,15:04:00,15:18:00,109911,19746,10,18,RESOL. DE PROBLEMAS EM O.P. - DEFEITO EXTERNO,212,6276,PRE-PRODUCAO,14
20/03/2023,15:00:00,15:10:00,0,0,0,3,TROCA DE O.S.,215,17,INSPEÇÃO DE PROCESSO / CONTROLE DE QUALIDADE,10
20/03/2023,14:57:00,15:30:00,0,0,0,18,RESOL. DE PROBLEMAS EM O.P. - DEFEITO EXTERNO,216,0,,33
20/03/2023,14:54:00,15:30:00,109666,19593,89,3,TROCA DE O.S.,172,6735,TESTE,36
20/03/2023,14:50:00,15:05:00,109612,20211,60,19,REGISTRO DO APONTAMENTO NO SISTEMA,126,6975,PRODUÇÃO,15
20/03/2023,14:45:00,14:55:00,0,0,0,19,REGISTRO DO APONTAMENTO NO SISTEMA,199,2,EMBALAGEM,10
20/03/2023,14:45:00,15:45:00,109676,20067,10,3,TROCA DE O.S.,161,7377,PRE-TESTE,60
20/03/2023,14:42:00,15:45:00,109701,18931,19,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,159,6243,TESTE,63
20/03/2023,14:37:00,14:54:00,109666,19593,89,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,172,6735,TESTE,17
20/03/2023,14:30:00,14:31:00,109661,19040,3,3,TROCA DE O.S.,202,5992,SEPARACAO,1
20/03/2023,14:20:00,14:25:00,109476,19918,11,19,REGISTRO DO APONTAMENTO NO SISTEMA,128,7272,PRODUÇÃO,5
20/03/2023,14:20:00,14:30:00,109596,19800,60,19,REGISTRO DO APONTAMENTO NO SISTEMA,161,5461,TESTE,10
20/03/2023,14:10:00,15:30:00,109950,19381,300,3,TROCA DE O.S.,120,6496,TESTE,80
20/03/2023,14:07:00,14:12:00,109592,20172,20,19,REGISTRO DO APONTAMENTO NO SISTEMA,198,6030,MECÂNICA,5
20/03/2023,14:05:00,14:10:00,110111,20346,40,3,TROCA DE O.S.,120,1298,TESTE,5
20/03/2023,14:00:00,14:10:00,109591,20079,10,19,REGISTRO DO APONTAMENTO NO SISTEMA,155,6066,PRE-TESTE,10
20/03/2023,14:00:00,14:37:00,0,0,0,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,207,25,APONTAMENTO NO GESTOR DE SERVIÇO AVULSO,37
20/03/2023,14:00:00,15:40:00,109633,19592,47,6,PROCESSO ANTERIOR NÃO CONCLUÍDO,52,4506,PRODUÇÃO,100
20/03/2023,13:40:00,14:14:00,109624,19974,100,12,ATENDIMENTO AO BALCAO INTERNO - ALMOXARIFADO,76,6905,SEPARACAO,34
20/03/2023,13:40:00,14:00:00,109596,19800,60,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,161,5461,TESTE,20
20/03/2023,13:30:00,13:55:00,109950,19381,300,3,TROCA DE O.S.,120,6496,TESTE,25
20/03/2023,13:20:00,13:30:00,110111,20346,40,3,TROCA DE O.S.,120,1298,TESTE,10
20/03/2023,13:00:00,15:00:00,109894,20211,60,17,AGUARDANDO PROCESSO DE INSPEÇÃO DA QUALIDADE,215,6975,PRODUÇÃO,120
20/03/2023,13:00:00,13:36:00,109843,19117,10,3,TROCA DE O.S.,106,6792,TESTE,36
20/03/2023,13:00:00,14:20:00,109863,19746,10,3,TROCA DE O.S.,133,6276,PRE-PRODUCAO,80
20/03/2023,13:00:00,13:20:00,109950,19381,300,3,TROCA DE O.S.,120,6496,TESTE,20
20/03/2023,13:00:00,13:33:00,109775,19541,60,3,TROCA DE O.S.,201,4711,ACABAMENTOS,33
20/03/2023,13:00:00,15:45:00,109659,20064,10,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,183,6060,TESTE,165
20/03/2023,13:00:00,14:46:00,109972,19981,25,3,TROCA DE O.S.,216,6459,PRODUÇÃO,106
20/03/2023,13:00:00,13:45:00,109620,19597,25,6,PROCESSO ANTERIOR NÃO CONCLUÍDO,179,5773,PRODUÇÃO,45
20/03/2023,13:00:00,13:45:00,109527,20067,10,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,171,7377,PRE-PRODUCAO,45
20/03/2023,13:00:00,13:40:00,109596,19800,60,3,TROCA DE O.S.,161,5461,TESTE,40
20/03/2023,13:00:00,13:54:00,99185,17786,10,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,159,5347,TESTE,54
20/03/2023,13:00:00,13:10:00,0,0,0,19,REGISTRO DO APONTAMENTO NO SISTEMA,139,25,APONTAMENTO NO GESTOR DE SERVIÇO AVULSO,10
20/03/2023,13:00:00,15:04:00,109911,19746,10,3,TROCA DE O.S.,212,6276,PRE-PRODUCAO,124
20/03/2023,13:00:00,14:37:00,109666,19593,89,3,TROCA DE O.S.,172,6735,TESTE,97
20/03/2023,13:00:00,15:15:00,109636,19918,11,3,TROCA DE O.S.,204,7272,PRODUÇÃO,135
20/03/2023,13:00:00,14:00:00,109650,20336,2,3,TROCA DE O.S.,207,5347,PRODUÇÃO,60
20/03/2023,11:54:00,11:56:00,109550,20083,10,19,REGISTRO DO APONTAMENTO NO SISTEMA,121,6036,PRE-PRODUCAO,2
20/03/2023,11:54:00,12:00:00,109549,20080,30,19,REGISTRO DO APONTAMENTO NO SISTEMA,139,5697,PRODUÇÃO,6
20/03/2023,11:51:00,12:00:00,0,0,0,19,REGISTRO DO APONTAMENTO NO SISTEMA,46,0,,9
20/03/2023,11:50:00,11:54:00,0,0,0,19,REGISTRO DO APONTAMENTO NO SISTEMA,212,25,APONTAMENTO NO GESTOR DE SERVIÇO AVULSO,4
20/03/2023,11:45:00,12:00:00,109595,19984,60,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,93,6104,FINALIZAÇÃO DE PRODUTO,15
20/03/2023,11:40:00,11:45:00,109595,19984,60,3,TROCA DE O.S.,93,6104,FINALIZAÇÃO DE PRODUTO,5
20/03/2023,11:26:00,17:28:00,109894,20211,60,3,TROCA DE O.S.,215,6975,PRODUÇÃO,362
20/03/2023,11:20:00,11:40:00,110171,20346,40,3,TROCA DE O.S.,120,1298,TESTE,20
20/03/2023,11:20:00,11:40:00,110111,20346,40,3,TROCA DE O.S.,120,1298,TESTE,20
20/03/2023,11:18:00,11:22:00,109540,19048,30,19,REGISTRO DO APONTAMENTO NO SISTEMA,195,6243,PRE-PRODUCAO,4
20/03/2023,11:15:00,12:00:00,99185,17786,10,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,159,5347,TESTE,45
20/03/2023,11:07:00,11:12:00,109537,19727,60,19,REGISTRO DO APONTAMENTO NO SISTEMA,172,6735,TESTE,5
20/03/2023,11:05:00,11:10:00,109535,20067,10,19,REGISTRO DO APONTAMENTO NO SISTEMA,122,7377,PRE-PRODUCAO,5
20/03/2023,11:03:00,11:26:00,109894,20211,60,5,FALTA DE MATÉRIA PRIMA,215,6975,PRODUÇÃO,23
20/03/2023,11:01:00,11:17:00,0,0,0,18,RESOL. DE PROBLEMAS EM O.P. - DEFEITO EXTERNO,216,0,,16
20/03/2023,11:00:00,11:20:00,109950,19381,300,3,TROCA DE O.S.,120,6496,TESTE,20
20/03/2023,10:57:00,11:40:00,109624,19974,100,12,ATENDIMENTO AO BALCAO INTERNO - ALMOXARIFADO,76,6905,SEPARACAO,43
20/03/2023,10:45:00,10:50:00,109531,19597,25,19,REGISTRO DO APONTAMENTO NO SISTEMA,171,5773,PRODUÇÃO,5
20/03/2023,10:45:00,11:05:00,109535,20067,10,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,122,7377,PRE-PRODUCAO,20
20/03/2023,10:43:00,10:46:00,109524,20067,10,19,REGISTRO DO APONTAMENTO NO SISTEMA,147,7377,PRE-PRODUCAO,3
20/03/2023,10:41:00,11:03:00,109620,19597,25,17,AGUARDANDO PROCESSO DE INSPEÇÃO DA QUALIDADE,179,5773,PRODUÇÃO,22
20/03/2023,10:40:00,11:30:00,109730,20022,10,3,TROCA DE O.S.,200,7034,PRE-PRODUCAO,50
20/03/2023,10:39:00,10:41:00,109520,20067,10,19,REGISTRO DO APONTAMENTO NO SISTEMA,179,7377,PRE-PRODUCAO,2
20/03/2023,10:31:00,11:01:00,109537,19727,60,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,172,6735,TESTE,30
20/03/2023,10:30:00,10:40:00,0,0,0,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,93,2,EMBALAGEM,10
20/03/2023,10:26:00,10:29:00,109548,20083,10,10,REUNIÃO,212,6036,PRE-PRODUCAO,3
20/03/2023,10:21:00,10:30:00,109511,20067,10,19,REGISTRO DO APONTAMENTO NO SISTEMA,200,7402,PRE-PRODUCAOAPONTAMENTO NO GESTOR DE SERVIÇO AVULSO,9
20/03/2023,10:20:00,11:01:00,109614,19824,6,5,FALTA DE MATÉRIA PRIMA,216,6242,PRODUÇÃO,41
20/03/2023,10:20:00,12:00:00,109553,19879,20,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,156,6096,PRE-TESTE,100
20/03/2023,10:15:00,10:25:00,0,0,0,19,REGISTRO DO APONTAMENTO NO SISTEMA,199,2,EMBALAGEM,10
20/03/2023,10:10:00,10:35:00,109859,20149,20,18,RESOL. DE PROBLEMAS EM O.P. - DEFEITO EXTERNO,210,6032,PRODUÇÃO,25
20/03/2023,10:06:00,10:26:00,109548,20083,10,3,TROCA DE O.S.,212,6036,PRE-PRODUCAO,20
20/03/2023,10:00:00,10:01:00,109504,20050,5,19,REGISTRO DO APONTAMENTO NO SISTEMA,121,4407,PRODUÇÃO,1
20/03/2023,09:49:00,10:06:00,0,0,0,19,REGISTRO DO APONTAMENTO NO SISTEMA,212,25,APONTAMENTO NO GESTOR DE SERVIÇO AVULSO,17
20/03/2023,09:48:00,10:30:00,109950,19381,300,3,TROCA DE O.S.,120,6496,TESTE,42
20/03/2023,09:48:00,12:00:00,109659,20064,10,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,183,6060,TESTE,132
20/03/2023,09:48:00,10:30:00,109612,20211,60,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,126,6975,PRODUÇÃO,42
20/03/2023,09:48:00,10:15:00,109535,20067,10,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,122,7377,PRE-PRODUCAO,27
20/03/2023,09:48:00,10:14:00,109538,20076,10,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,159,6068,TESTE,26
20/03/2023,09:45:00,10:20:00,109614,19824,6,3,TROCA DE O.S.,216,6242,PRODUÇÃO,35
20/03/2023,09:45:00,11:55:00,109476,19918,11,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,128,7272,PRODUÇÃO,130
20/03/2023,09:45:00,10:31:00,109537,19727,60,3,TROCA DE O.S.,172,6735,TESTE,46
20/03/2023,09:45:00,09:49:00,0,0,0,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,212,11,REGISTROS DE RNC DE O.P. ENCERRADA,4
20/03/2023,09:40:00,10:10:00,109859,20149,20,3,TROCA DE O.S.,210,6032,PRODUÇÃO,30
20/03/2023,09:22:00,09:30:00,0,0,0,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,212,11,REGISTROS DE RNC DE O.P. ENCERRADA,8
20/03/2023,09:14:00,09:15:00,109426,20211,60,19,REGISTRO DO APONTAMENTO NO SISTEMA,121,6975,PRODUÇÃO,1
20/03/2023,08:50:00,09:00:00,109482,19193,50,19,REGISTRO DO APONTAMENTO NO SISTEMA,161,5461,PRE-TESTE,10
20/03/2023,08:46:00,08:50:00,110111,20346,40,3,TROCA DE O.S.,120,1298,TESTE,4
20/03/2023,08:40:00,09:05:00,109660,19981,25,3,TROCA DE O.S.,214,6459,PRODUÇÃO,25
20/03/2023,08:38:00,09:13:00,109496,19727,60,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,172,6735,TESTE,35
20/03/2023,08:36:00,09:15:00,109601,20058,50,3,TROCA DE O.S.,76,7442,SEPARACAO,39
20/03/2023,08:35:00,08:40:00,109625,19918,11,5,FALTA DE MATÉRIA PRIMA,204,7272,PRODUÇÃO,5
20/03/2023,08:25:00,09:00:00,109583,19740,1,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,155,4648,TESTE,35
20/03/2023,08:20:00,08:46:00,109950,19381,300,3,TROCA DE O.S.,120,6496,TESTE,26
20/03/2023,08:15:00,08:25:00,109483,19747,1,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,155,7097,TESTE,10
20/03/2023,08:11:00,08:36:00,109476,19918,11,6,PROCESSO ANTERIOR NÃO CONCLUÍDO,128,7272,PRODUÇÃO,25
20/03/2023,08:05:00,08:20:00,110111,20346,40,3,TROCA DE O.S.,120,1298,TESTE,15
20/03/2023,08:00:00,08:05:00,109950,19381,300,3,TROCA DE O.S.,120,6496,TESTE,5
20/03/2023,08:00:00,08:40:00,0,0,0,3,TROCA DE O.S.,217,15,TREINAMENTO,40
20/03/2023,08:00:00,09:30:00,109659,20064,10,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,183,6060,TESTE,90
20/03/2023,08:00:00,08:57:00,109654,19746,10,3,TROCA DE O.S.,60,6276,PRE-PRODUCAO,57
20/03/2023,08:00:00,08:50:00,109613,20172,20,3,TROCA DE O.S.,115,6030,MECÂNICA,50
20/03/2023,08:00:00,08:30:00,109612,20211,60,3,TROCA DE O.S.,126,6975,PRODUÇÃO,30
20/03/2023,08:00:00,08:11:00,109476,19918,11,19,REGISTRO DO APONTAMENTO NO SISTEMA,128,7272,PRODUÇÃO,11
20/03/2023,08:00:00,09:13:00,109560,19918,11,3,TROCA DE O.S.,69,7272,PRODUÇÃO,73
20/03/2023,08:00:00,09:30:00,109535,20067,10,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,122,7377,PRE-PRODUCAO,90
20/03/2023,08:00:00,08:28:00,109910,20187,150,6,PROCESSO ANTERIOR NÃO CONCLUÍDO,209,5960,PRODUÇÃO,28
20/03/2023,08:00:00,08:38:00,109496,19727,60,3,TROCA DE O.S.,172,6735,TESTE,38
20/03/2023,08:00:00,09:00:00,109426,20211,60,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,121,6975,PRODUÇÃO,60
20/03/2023,08:00:00,08:35:00,109625,19918,11,3,TROCA DE O.S.,204,7272,PRODUÇÃO,35
21/03/2023,17:36:00,18:00:00,110049,19741,5,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,106,5730,PRE-TESTE,24
21/03/2023,17:28:00,18:00:00,109915,20175,5,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,172,5771,PRE-TESTE,32
21/03/2023,17:22:00,17:28:00,109884,19958,12,19,REGISTRO DO APONTAMENTO NO SISTEMA,172,5771,TESTE,6
21/03/2023,17:20:00,17:50:00,109914,19916,11,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,161,6030,TESTE,30
21/03/2023,17:00:00,17:15:00,109880,19916,11,18,RESOL. DE PROBLEMAS EM O.P. - DEFEITO EXTERNO,60,6030,PRODUÇÃO,15
21/03/2023,17:00:00,17:20:00,110110,20169,20,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,46,6036,MECÂNICA,20
21/03/2023,17:00:00,18:00:00,110204,19924,11,3,TROCA DE O.S.,73,6036,PRE-PRODUCAO,60
21/03/2023,16:58:00,17:02:00,109864,20203,55,19,REGISTRO DO APONTAMENTO NO SISTEMA,179,7172,PRODUÇÃO,4
21/03/2023,16:55:00,17:00:00,109872,20046,10,19,REGISTRO DO APONTAMENTO NO SISTEMA,53,7072,PRODUÇÃO,5
21/03/2023,16:55:00,17:40:00,109944,19494,20,3,TROCA DE O.S.,210,4105,PRODUÇÃO,45
21/03/2023,16:45:00,17:00:00,109409,19924,11,3,TROCA DE O.S.,60,6036,PRE-PRODUCAO,15
21/03/2023,16:40:00,17:20:00,109914,19916,11,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,161,6030,TESTE,40
21/03/2023,16:33:00,16:38:00,109856,19404,15,19,REGISTRO DO APONTAMENTO NO SISTEMA,172,5920,TESTE,5
21/03/2023,16:30:00,17:35:00,109890,19539,200,3,TROCA DE O.S.,155,6913,TESTE,65
21/03/2023,16:28:00,16:40:00,110134,20014,22,21,CONFERÊNCIA DE MATÉRIA PRIMA NA O.P.,139,5707,PRE-PRODUCAO,12
21/03/2023,16:23:00,16:30:00,110076,20413,40,12,ATENDIMENTO AO BALCAO INTERNO - ALMOXARIFADO,197,7171,SEPARACAO,7
21/03/2023,16:18:00,16:22:00,109847,19048,30,19,REGISTRO DO APONTAMENTO NO SISTEMA,139,6243,PRODUÇÃO,4
21/03/2023,16:15:00,17:00:00,110021,20058,50,3,TROCA DE O.S.,200,7442,PRODUÇÃO,45
21/03/2023,16:05:00,16:28:00,109856,19404,15,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,172,5920,TESTE,23
21/03/2023,16:03:00,16:30:00,109852,19307,90,3,TROCA DE O.S.,155,6043,TESTE INTERMEDIARIO,27
21/03/2023,16:03:00,16:13:00,109840,20064,10,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,183,6060,TESTE,10
21/03/2023,16:03:00,16:09:00,109940,20164,130,10,REUNIÃO,222,7135,SEPARACAO,6
21/03/2023,16:03:00,17:10:00,109942,19652,5,6,PROCESSO ANTERIOR NÃO CONCLUÍDO,122,4094,PRODUÇÃO,67
21/03/2023,16:03:00,16:40:00,109914,19916,11,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,161,6030,TESTE,37
21/03/2023,16:03:00,17:55:00,110340,19437,400,3,TROCA DE O.S.,121,6913,PRODUÇÃO,112
21/03/2023,16:03:00,18:00:00,110339,19437,400,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,126,6913,PRODUÇÃO,117
